Thu 22 Dec 2022 05:27:38 PM KST
NODELIST=vll1
MASTER_ADDR=vll1
conda 22.9.0
Python 3.8.11
Vit is used
[INFO] main.py:39 > Namespace(agem_batch=240, batchsize=16, data_dir='/local_datasets/puridiver/cifar100', dataset='cifar100', debug=False, distilling=True, eval_period=100, gpu_transform=True, imp_update_period=1, init_model=False, init_opt=False, log_path='results', lr=0.001, lr_length=10, lr_period=10, lr_step=0.95, m=10, memory_epoch=256, memory_size=2000, mir_cands=50, mode='Finetuning', model_name='vit', n=50, n_tasks=10, n_worker=0, note='(Finetuning)_iblurry_cifar100_3epoch', num_gpus=1, online_iter=3.0, opt_name='sgd', reg_coef=100, rnd_seed=1, sched_name='cos', temp_batchsize=None, topk=1, transforms=['cutmix', 'autoaug'], use_amp=True, workers_per_gpu=1)
[INFO] main.py:48 > Set the device (cuda)
[INFO] main.py:94 > Using train-transforms Compose(
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment(policy=AutoAugmentPolicy.CIFAR10, fill=None)
    ConvertImageDtype()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:104 > [1] Select a CIL method (Finetuning)
[INFO] main.py:110 > [2] Incrementally training 10 tasks

##################################################
# Task 0 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] Finetuning.py:205 > Train | Sample # 8 | train_loss 1.5452 | train_acc 0.5833 | lr 0.000402 | running_time 0:00:03 | ETA 5:20:06
[INFO] Finetuning.py:205 > Train | Sample # 7048 | train_loss 0.5022 | train_acc 0.8698 | lr 0.000806 | running_time 0:51:27 | ETA 5:13:33
[INFO] Finetuning.py:205 > Train | Sample # 7056 | train_loss 0.3907 | train_acc 0.9193 | lr 0.000804 | running_time 0:51:28 | ETA 5:13:19
[INFO] Finetuning.py:205 > Train | Sample # 7064 | train_loss 0.6074 | train_acc 0.8255 | lr 0.000802 | running_time 0:51:30 | ETA 5:13:06
[INFO] Finetuning.py:205 > Train | Sample # 7072 | train_loss 0.5602 | train_acc 0.8385 | lr 0.000800 | running_time 0:51:32 | ETA 5:12:52
[INFO] Finetuning.py:205 > Train | Sample # 7080 | train_loss 0.5384 | train_acc 0.8464 | lr 0.000798 | running_time 0:51:34 | ETA 5:12:39
[INFO] Finetuning.py:205 > Train | Sample # 7088 | train_loss 0.6370 | train_acc 0.8542 | lr 0.000797 | running_time 0:51:36 | ETA 5:12:25
[INFO] Finetuning.py:205 > Train | Sample # 7096 | train_loss 0.6130 | train_acc 0.7969 | lr 0.000795 | running_time 0:51:38 | ETA 5:12:12
[INFO] Finetuning.py:215 > Test | Sample # 7100 | test_loss 1.8386 | test_acc 0.6172 | 
[INFO] Finetuning.py:205 > Train | Sample # 7104 | train_loss 0.3780 | train_acc 0.9323 | lr 0.000793 | running_time 0:52:02 | ETA 5:14:16
[INFO] Finetuning.py:205 > Train | Sample # 7112 | train_loss 0.4587 | train_acc 0.8542 | lr 0.000791 | running_time 0:52:04 | ETA 5:14:02
[INFO] Finetuning.py:205 > Train | Sample # 7120 | train_loss 0.6544 | train_acc 0.8203 | lr 0.000789 | running_time 0:52:06 | ETA 5:13:48
[INFO] Finetuning.py:205 > Train | Sample # 7128 | train_loss 0.5357 | train_acc 0.8385 | lr 0.000787 | running_time 0:52:08 | ETA 5:13:35
[INFO] Finetuning.py:205 > Train | Sample # 7136 | train_loss 0.5475 | train_acc 0.8854 | lr 0.000785 | running_time 0:52:10 | ETA 5:13:21
[INFO] Finetuning.py:205 > Train | Sample # 7144 | train_loss 0.4935 | train_acc 0.8776 | lr 0.000783 | running_time 0:52:11 | ETA 5:13:08
[INFO] Finetuning.py:205 > Train | Sample # 7152 | train_loss 0.5631 | train_acc 0.8750 | lr 0.000782 | running_time 0:52:13 | ETA 5:12:54
[INFO] Finetuning.py:205 > Train | Sample # 7160 | train_loss 0.3490 | train_acc 0.9505 | lr 0.000780 | running_time 0:52:15 | ETA 5:12:41
[INFO] Finetuning.py:205 > Train | Sample # 7168 | train_loss 0.4182 | train_acc 0.8958 | lr 0.000778 | running_time 0:52:17 | ETA 5:12:27
[INFO] Finetuning.py:205 > Train | Sample # 7176 | train_loss 0.6534 | train_acc 0.9010 | lr 0.000776 | running_time 0:52:19 | ETA 5:12:14
[INFO] Finetuning.py:205 > Train | Sample # 7184 | train_loss 0.5181 | train_acc 0.9089 | lr 0.000774 | running_time 0:52:21 | ETA 5:12:01
[INFO] Finetuning.py:205 > Train | Sample # 7192 | train_loss 0.3895 | train_acc 0.9115 | lr 0.000772 | running_time 0:52:23 | ETA 5:11:47
[INFO] Finetuning.py:205 > Train | Sample # 7200 | train_loss 0.6408 | train_acc 0.8281 | lr 0.000770 | running_time 0:52:24 | ETA 5:11:34
[INFO] Finetuning.py:215 > Test | Sample # 7200 | test_loss 2.2550 | test_acc 0.5683 | 
[INFO] Finetuning.py:205 > Train | Sample # 7208 | train_loss 0.5301 | train_acc 0.9036 | lr 0.000768 | running_time 0:52:49 | ETA 5:13:36
[INFO] Finetuning.py:205 > Train | Sample # 7216 | train_loss 0.6062 | train_acc 0.8359 | lr 0.000766 | running_time 0:52:51 | ETA 5:13:23
[INFO] Finetuning.py:205 > Train | Sample # 7224 | train_loss 0.4384 | train_acc 0.9219 | lr 0.000764 | running_time 0:52:53 | ETA 5:13:09
[INFO] Finetuning.py:205 > Train | Sample # 7232 | train_loss 0.7642 | train_acc 0.7526 | lr 0.000762 | running_time 0:52:55 | ETA 5:12:56
[INFO] Finetuning.py:205 > Train | Sample # 7240 | train_loss 0.4151 | train_acc 0.9010 | lr 0.000760 | running_time 0:52:56 | ETA 5:12:42
[INFO] Finetuning.py:205 > Train | Sample # 7248 | train_loss 0.5311 | train_acc 0.8568 | lr 0.000758 | running_time 0:52:58 | ETA 5:12:29
[INFO] Finetuning.py:205 > Train | Sample # 7256 | train_loss 0.5542 | train_acc 0.8802 | lr 0.000756 | running_time 0:53:00 | ETA 5:12:15
[INFO] Finetuning.py:205 > Train | Sample # 7264 | train_loss 0.3969 | train_acc 0.8724 | lr 0.000754 | running_time 0:53:02 | ETA 5:12:02
[INFO] Finetuning.py:205 > Train | Sample # 7272 | train_loss 0.5295 | train_acc 0.9010 | lr 0.000752 | running_time 0:53:04 | ETA 5:11:49
[INFO] Finetuning.py:205 > Train | Sample # 7280 | train_loss 0.6446 | train_acc 0.7917 | lr 0.000750 | running_time 0:53:06 | ETA 5:11:36
[INFO] Finetuning.py:205 > Train | Sample # 7288 | train_loss 0.3899 | train_acc 0.8828 | lr 0.000748 | running_time 0:53:07 | ETA 5:11:22
[INFO] Finetuning.py:205 > Train | Sample # 7296 | train_loss 0.7012 | train_acc 0.8021 | lr 0.000746 | running_time 0:53:09 | ETA 5:11:09
[INFO] Finetuning.py:215 > Test | Sample # 7300 | test_loss 2.0096 | test_acc 0.5995 | 
[INFO] Finetuning.py:205 > Train | Sample # 7304 | train_loss 0.7327 | train_acc 0.7891 | lr 0.000744 | running_time 0:53:34 | ETA 5:13:09
[INFO] Finetuning.py:205 > Train | Sample # 7312 | train_loss 0.5181 | train_acc 0.8542 | lr 0.000742 | running_time 0:53:36 | ETA 5:12:56
[INFO] Finetuning.py:205 > Train | Sample # 7320 | train_loss 0.5870 | train_acc 0.9193 | lr 0.000740 | running_time 0:53:37 | ETA 5:12:42
[INFO] Finetuning.py:205 > Train | Sample # 7328 | train_loss 0.5752 | train_acc 0.7839 | lr 0.000738 | running_time 0:53:39 | ETA 5:12:29
[INFO] Finetuning.py:205 > Train | Sample # 7336 | train_loss 0.7232 | train_acc 0.7865 | lr 0.000736 | running_time 0:53:41 | ETA 5:12:16
[INFO] Finetuning.py:205 > Train | Sample # 7344 | train_loss 0.4871 | train_acc 0.8906 | lr 0.000734 | running_time 0:53:43 | ETA 5:12:03
[INFO] Finetuning.py:205 > Train | Sample # 7352 | train_loss 0.5860 | train_acc 0.8438 | lr 0.000732 | running_time 0:53:45 | ETA 5:11:49
[INFO] Finetuning.py:205 > Train | Sample # 7360 | train_loss 0.6882 | train_acc 0.8359 | lr 0.000730 | running_time 0:53:47 | ETA 5:11:36
[INFO] Finetuning.py:205 > Train | Sample # 7368 | train_loss 0.6519 | train_acc 0.8229 | lr 0.000728 | running_time 0:53:49 | ETA 5:11:23
[INFO] Finetuning.py:205 > Train | Sample # 7376 | train_loss 0.5267 | train_acc 0.8099 | lr 0.000726 | running_time 0:53:50 | ETA 5:11:10
[INFO] Finetuning.py:205 > Train | Sample # 7384 | train_loss 0.4323 | train_acc 0.8620 | lr 0.000724 | running_time 0:53:52 | ETA 5:10:57
[INFO] Finetuning.py:205 > Train | Sample # 7392 | train_loss 0.3471 | train_acc 0.9505 | lr 0.000722 | running_time 0:53:54 | ETA 5:10:44
[INFO] Finetuning.py:205 > Train | Sample # 7400 | train_loss 0.6181 | train_acc 0.8047 | lr 0.000720 | running_time 0:53:56 | ETA 5:10:31
[INFO] Finetuning.py:215 > Test | Sample # 7400 | test_loss 1.9329 | test_acc 0.6185 | 
[INFO] Finetuning.py:205 > Train | Sample # 7408 | train_loss 0.4869 | train_acc 0.8099 | lr 0.000718 | running_time 0:54:20 | ETA 5:12:28
[INFO] Finetuning.py:205 > Train | Sample # 7416 | train_loss 0.4427 | train_acc 0.8698 | lr 0.000716 | running_time 0:54:22 | ETA 5:12:15
[INFO] Finetuning.py:205 > Train | Sample # 7424 | train_loss 0.5875 | train_acc 0.8281 | lr 0.000714 | running_time 0:54:24 | ETA 5:12:02
[INFO] Finetuning.py:205 > Train | Sample # 7432 | train_loss 0.7076 | train_acc 0.8203 | lr 0.000712 | running_time 0:54:26 | ETA 5:11:49
[INFO] Finetuning.py:205 > Train | Sample # 7440 | train_loss 0.6473 | train_acc 0.7734 | lr 0.000710 | running_time 0:54:28 | ETA 5:11:36
[INFO] Finetuning.py:205 > Train | Sample # 7448 | train_loss 0.4119 | train_acc 0.8932 | lr 0.000707 | running_time 0:54:30 | ETA 5:11:23
[INFO] Finetuning.py:205 > Train | Sample # 7456 | train_loss 0.5349 | train_acc 0.8828 | lr 0.000705 | running_time 0:54:32 | ETA 5:11:10
[INFO] Finetuning.py:205 > Train | Sample # 7464 | train_loss 0.5640 | train_acc 0.8672 | lr 0.000703 | running_time 0:54:33 | ETA 5:10:57
[INFO] Finetuning.py:205 > Train | Sample # 7472 | train_loss 0.4005 | train_acc 0.9115 | lr 0.000701 | running_time 0:54:35 | ETA 5:10:44
[INFO] Finetuning.py:205 > Train | Sample # 7480 | train_loss 0.6778 | train_acc 0.7943 | lr 0.000699 | running_time 0:54:37 | ETA 5:10:31
[INFO] Finetuning.py:205 > Train | Sample # 7488 | train_loss 0.6181 | train_acc 0.8568 | lr 0.000697 | running_time 0:54:39 | ETA 5:10:18
[INFO] Finetuning.py:205 > Train | Sample # 7496 | train_loss 0.6515 | train_acc 0.8021 | lr 0.000695 | running_time 0:54:41 | ETA 5:10:05
[INFO] Finetuning.py:215 > Test | Sample # 7500 | test_loss 1.9635 | test_acc 0.6155 | 
[INFO] Finetuning.py:205 > Train | Sample # 7504 | train_loss 0.7914 | train_acc 0.7656 | lr 0.000693 | running_time 0:55:05 | ETA 5:12:01
[INFO] Finetuning.py:205 > Train | Sample # 7512 | train_loss 0.5073 | train_acc 0.8802 | lr 0.000691 | running_time 0:55:07 | ETA 5:11:48
[INFO] Finetuning.py:205 > Train | Sample # 7520 | train_loss 0.4720 | train_acc 0.8542 | lr 0.000688 | running_time 0:55:09 | ETA 5:11:35
[INFO] Finetuning.py:205 > Train | Sample # 7528 | train_loss 0.5214 | train_acc 0.8828 | lr 0.000686 | running_time 0:55:11 | ETA 5:11:22
[INFO] Finetuning.py:205 > Train | Sample # 7536 | train_loss 0.4810 | train_acc 0.9062 | lr 0.000684 | running_time 0:55:13 | ETA 5:11:09
[INFO] Finetuning.py:205 > Train | Sample # 7544 | train_loss 0.4921 | train_acc 0.8438 | lr 0.000682 | running_time 0:55:15 | ETA 5:10:56
[INFO] Finetuning.py:205 > Train | Sample # 7552 | train_loss 0.5922 | train_acc 0.7708 | lr 0.000680 | running_time 0:55:16 | ETA 5:10:43
[INFO] Finetuning.py:205 > Train | Sample # 7560 | train_loss 0.6585 | train_acc 0.8125 | lr 0.000678 | running_time 0:55:18 | ETA 5:10:30
[INFO] Finetuning.py:205 > Train | Sample # 7568 | train_loss 0.5064 | train_acc 0.8594 | lr 0.000676 | running_time 0:55:20 | ETA 5:10:17
[INFO] Finetuning.py:205 > Train | Sample # 7576 | train_loss 0.4993 | train_acc 0.8906 | lr 0.000673 | running_time 0:55:22 | ETA 5:10:04
[INFO] Finetuning.py:205 > Train | Sample # 7584 | train_loss 0.5214 | train_acc 0.8542 | lr 0.000671 | running_time 0:55:24 | ETA 5:09:51
[INFO] Finetuning.py:205 > Train | Sample # 7592 | train_loss 0.5686 | train_acc 0.8672 | lr 0.000669 | running_time 0:55:26 | ETA 5:09:38
[INFO] Finetuning.py:205 > Train | Sample # 7600 | train_loss 0.3726 | train_acc 0.9115 | lr 0.000667 | running_time 0:55:27 | ETA 5:09:25
[INFO] Finetuning.py:215 > Test | Sample # 7600 | test_loss 1.9085 | test_acc 0.6178 | 
[INFO] Finetuning.py:205 > Train | Sample # 7608 | train_loss 0.3631 | train_acc 0.9245 | lr 0.000665 | running_time 0:55:52 | ETA 5:11:20
[INFO] Finetuning.py:205 > Train | Sample # 7616 | train_loss 0.6598 | train_acc 0.8411 | lr 0.000663 | running_time 0:55:54 | ETA 5:11:07
[INFO] Finetuning.py:205 > Train | Sample # 7624 | train_loss 0.4214 | train_acc 0.8932 | lr 0.000660 | running_time 0:55:56 | ETA 5:10:54
[INFO] Finetuning.py:205 > Train | Sample # 7632 | train_loss 0.4263 | train_acc 0.8620 | lr 0.000658 | running_time 0:55:57 | ETA 5:10:41
[INFO] Finetuning.py:205 > Train | Sample # 7640 | train_loss 0.4175 | train_acc 0.9036 | lr 0.000656 | running_time 0:55:59 | ETA 5:10:28
[INFO] Finetuning.py:205 > Train | Sample # 7648 | train_loss 0.4835 | train_acc 0.9141 | lr 0.000654 | running_time 0:56:01 | ETA 5:10:15
[INFO] Finetuning.py:205 > Train | Sample # 7656 | train_loss 0.5472 | train_acc 0.8359 | lr 0.000652 | running_time 0:56:03 | ETA 5:10:02
[INFO] Finetuning.py:205 > Train | Sample # 7664 | train_loss 0.6477 | train_acc 0.7969 | lr 0.000649 | running_time 0:56:05 | ETA 5:09:50
[INFO] Finetuning.py:205 > Train | Sample # 7672 | train_loss 0.7723 | train_acc 0.7630 | lr 0.000647 | running_time 0:56:07 | ETA 5:09:37
[INFO] Finetuning.py:205 > Train | Sample # 7680 | train_loss 0.5026 | train_acc 0.8672 | lr 0.000645 | running_time 0:56:09 | ETA 5:09:24
[INFO] Finetuning.py:205 > Train | Sample # 7688 | train_loss 0.4945 | train_acc 0.8698 | lr 0.000643 | running_time 0:56:10 | ETA 5:09:12
[INFO] Finetuning.py:205 > Train | Sample # 7696 | train_loss 0.4072 | train_acc 0.8880 | lr 0.000641 | running_time 0:56:12 | ETA 5:08:59
[INFO] Finetuning.py:215 > Test | Sample # 7700 | test_loss 1.8639 | test_acc 0.6327 | 
[INFO] Finetuning.py:205 > Train | Sample # 7704 | train_loss 0.7127 | train_acc 0.7891 | lr 0.000638 | running_time 0:56:37 | ETA 5:10:51
[INFO] Finetuning.py:205 > Train | Sample # 7712 | train_loss 0.5174 | train_acc 0.8750 | lr 0.000636 | running_time 0:56:39 | ETA 5:10:38
[INFO] Finetuning.py:205 > Train | Sample # 7720 | train_loss 0.5856 | train_acc 0.8594 | lr 0.000634 | running_time 0:56:40 | ETA 5:10:25
[INFO] Finetuning.py:205 > Train | Sample # 7728 | train_loss 0.4831 | train_acc 0.8646 | lr 0.000632 | running_time 0:56:42 | ETA 5:10:13
[INFO] Finetuning.py:205 > Train | Sample # 7736 | train_loss 0.6625 | train_acc 0.8125 | lr 0.000630 | running_time 0:56:44 | ETA 5:10:00
[INFO] Finetuning.py:205 > Train | Sample # 7744 | train_loss 0.6318 | train_acc 0.8333 | lr 0.000627 | running_time 0:56:46 | ETA 5:09:47
[INFO] Finetuning.py:205 > Train | Sample # 7752 | train_loss 0.6791 | train_acc 0.8021 | lr 0.000625 | running_time 0:56:48 | ETA 5:09:34
[INFO] Finetuning.py:205 > Train | Sample # 7760 | train_loss 0.5420 | train_acc 0.8568 | lr 0.000623 | running_time 0:56:50 | ETA 5:09:22
[INFO] Finetuning.py:205 > Train | Sample # 7768 | train_loss 0.5413 | train_acc 0.8151 | lr 0.000621 | running_time 0:56:51 | ETA 5:09:09
[INFO] Finetuning.py:205 > Train | Sample # 7776 | train_loss 0.5485 | train_acc 0.8698 | lr 0.000618 | running_time 0:56:53 | ETA 5:08:57
[INFO] Finetuning.py:205 > Train | Sample # 7784 | train_loss 0.3723 | train_acc 0.9219 | lr 0.000616 | running_time 0:56:55 | ETA 5:08:44
[INFO] Finetuning.py:205 > Train | Sample # 7792 | train_loss 0.5419 | train_acc 0.8385 | lr 0.000614 | running_time 0:56:57 | ETA 5:08:32
[INFO] Finetuning.py:205 > Train | Sample # 7800 | train_loss 0.6567 | train_acc 0.8099 | lr 0.000612 | running_time 0:56:59 | ETA 5:08:19
[INFO] Finetuning.py:215 > Test | Sample # 7800 | test_loss 1.5750 | test_acc 0.6663 | 
[INFO] Finetuning.py:205 > Train | Sample # 7808 | train_loss 0.4421 | train_acc 0.8646 | lr 0.000609 | running_time 0:57:23 | ETA 5:10:10
[INFO] Finetuning.py:205 > Train | Sample # 7816 | train_loss 0.5105 | train_acc 0.8672 | lr 0.000607 | running_time 0:57:25 | ETA 5:09:57
[INFO] Finetuning.py:205 > Train | Sample # 7824 | train_loss 0.5399 | train_acc 0.8411 | lr 0.000605 | running_time 0:57:27 | ETA 5:09:44
[INFO] Finetuning.py:205 > Train | Sample # 7832 | train_loss 0.3874 | train_acc 0.9089 | lr 0.000603 | running_time 0:57:29 | ETA 5:09:32
[INFO] Finetuning.py:205 > Train | Sample # 7840 | train_loss 0.5694 | train_acc 0.8828 | lr 0.000600 | running_time 0:57:31 | ETA 5:09:19
[INFO] Finetuning.py:205 > Train | Sample # 7848 | train_loss 0.5395 | train_acc 0.8906 | lr 0.000598 | running_time 0:57:33 | ETA 5:09:07
[INFO] Finetuning.py:205 > Train | Sample # 7856 | train_loss 0.6194 | train_acc 0.7891 | lr 0.000596 | running_time 0:57:35 | ETA 5:08:54
[INFO] Finetuning.py:205 > Train | Sample # 7864 | train_loss 0.2709 | train_acc 0.9505 | lr 0.000594 | running_time 0:57:36 | ETA 5:08:42
[INFO] Finetuning.py:205 > Train | Sample # 7872 | train_loss 0.5469 | train_acc 0.9062 | lr 0.000591 | running_time 0:57:38 | ETA 5:08:29
[INFO] Finetuning.py:205 > Train | Sample # 7880 | train_loss 0.5213 | train_acc 0.8620 | lr 0.000589 | running_time 0:57:40 | ETA 5:08:17
[INFO] Finetuning.py:205 > Train | Sample # 7888 | train_loss 0.3916 | train_acc 0.9089 | lr 0.000587 | running_time 0:57:42 | ETA 5:08:04
[INFO] Finetuning.py:205 > Train | Sample # 7896 | train_loss 0.7044 | train_acc 0.7891 | lr 0.000585 | running_time 0:57:44 | ETA 5:07:52
[INFO] Finetuning.py:215 > Test | Sample # 7900 | test_loss 1.8125 | test_acc 0.6318 | 
[INFO] Finetuning.py:205 > Train | Sample # 7904 | train_loss 0.4175 | train_acc 0.8932 | lr 0.000582 | running_time 0:58:08 | ETA 5:09:40
[INFO] Finetuning.py:205 > Train | Sample # 7912 | train_loss 0.6251 | train_acc 0.8490 | lr 0.000580 | running_time 0:58:10 | ETA 5:09:28
[INFO] Finetuning.py:205 > Train | Sample # 7920 | train_loss 0.5004 | train_acc 0.8490 | lr 0.000578 | running_time 0:58:12 | ETA 5:09:15
[INFO] Finetuning.py:205 > Train | Sample # 7928 | train_loss 0.5417 | train_acc 0.8464 | lr 0.000576 | running_time 0:58:14 | ETA 5:09:03
[INFO] Finetuning.py:205 > Train | Sample # 7936 | train_loss 0.5392 | train_acc 0.8021 | lr 0.000573 | running_time 0:58:16 | ETA 5:08:50
[INFO] Finetuning.py:205 > Train | Sample # 7944 | train_loss 0.6021 | train_acc 0.8568 | lr 0.000571 | running_time 0:58:17 | ETA 5:08:38
[INFO] Finetuning.py:205 > Train | Sample # 7952 | train_loss 0.6738 | train_acc 0.7734 | lr 0.000569 | running_time 0:58:19 | ETA 5:08:26
[INFO] Finetuning.py:205 > Train | Sample # 7960 | train_loss 0.3567 | train_acc 0.8932 | lr 0.000566 | running_time 0:58:21 | ETA 5:08:13
[INFO] Finetuning.py:205 > Train | Sample # 7968 | train_loss 0.6020 | train_acc 0.8672 | lr 0.000564 | running_time 0:58:23 | ETA 5:08:01
[INFO] Finetuning.py:205 > Train | Sample # 7976 | train_loss 0.4923 | train_acc 0.9089 | lr 0.000562 | running_time 0:58:25 | ETA 5:07:48
[INFO] Finetuning.py:205 > Train | Sample # 7984 | train_loss 0.3970 | train_acc 0.9115 | lr 0.000560 | running_time 0:58:27 | ETA 5:07:36
[INFO] Finetuning.py:205 > Train | Sample # 7992 | train_loss 0.4127 | train_acc 0.8802 | lr 0.000557 | running_time 0:58:29 | ETA 5:07:24
[INFO] Finetuning.py:205 > Train | Sample # 8000 | train_loss 0.4122 | train_acc 0.8750 | lr 0.000555 | running_time 0:58:30 | ETA 5:07:12
[INFO] Finetuning.py:215 > Test | Sample # 8000 | test_loss 1.7516 | test_acc 0.6295 | 
[INFO] Finetuning.py:205 > Train | Sample # 8008 | train_loss 0.6100 | train_acc 0.8750 | lr 0.000553 | running_time 0:58:55 | ETA 5:08:59
[INFO] Finetuning.py:205 > Train | Sample # 8016 | train_loss 0.7001 | train_acc 0.7943 | lr 0.000550 | running_time 0:58:57 | ETA 5:08:46
[INFO] Finetuning.py:205 > Train | Sample # 8024 | train_loss 0.4620 | train_acc 0.8672 | lr 0.000548 | running_time 0:58:59 | ETA 5:08:34
[INFO] Finetuning.py:205 > Train | Sample # 8032 | train_loss 0.4632 | train_acc 0.8568 | lr 0.000546 | running_time 0:59:00 | ETA 5:08:22
[INFO] Finetuning.py:205 > Train | Sample # 8040 | train_loss 0.5968 | train_acc 0.8203 | lr 0.000544 | running_time 0:59:02 | ETA 5:08:09
[INFO] Finetuning.py:205 > Train | Sample # 8048 | train_loss 0.4900 | train_acc 0.9115 | lr 0.000541 | running_time 0:59:04 | ETA 5:07:57
[INFO] Finetuning.py:205 > Train | Sample # 8056 | train_loss 0.4348 | train_acc 0.8932 | lr 0.000539 | running_time 0:59:06 | ETA 5:07:44
[INFO] Finetuning.py:205 > Train | Sample # 8064 | train_loss 0.5613 | train_acc 0.8594 | lr 0.000537 | running_time 0:59:08 | ETA 5:07:32
[INFO] Finetuning.py:205 > Train | Sample # 8072 | train_loss 0.5542 | train_acc 0.9141 | lr 0.000534 | running_time 0:59:10 | ETA 5:07:20
[INFO] Finetuning.py:205 > Train | Sample # 8080 | train_loss 0.3063 | train_acc 0.9453 | lr 0.000532 | running_time 0:59:12 | ETA 5:07:08
[INFO] Finetuning.py:205 > Train | Sample # 8088 | train_loss 0.6192 | train_acc 0.8932 | lr 0.000530 | running_time 0:59:13 | ETA 5:06:56
[INFO] Finetuning.py:205 > Train | Sample # 8096 | train_loss 0.5545 | train_acc 0.8464 | lr 0.000528 | running_time 0:59:15 | ETA 5:06:43
[INFO] Finetuning.py:215 > Test | Sample # 8100 | test_loss 1.4954 | test_acc 0.6585 | 
[INFO] Finetuning.py:205 > Train | Sample # 8104 | train_loss 0.2958 | train_acc 0.9141 | lr 0.000525 | running_time 0:59:40 | ETA 5:08:29
[INFO] Finetuning.py:205 > Train | Sample # 8112 | train_loss 0.4881 | train_acc 0.9297 | lr 0.000523 | running_time 0:59:42 | ETA 5:08:17
[INFO] Finetuning.py:205 > Train | Sample # 8120 | train_loss 0.5460 | train_acc 0.7995 | lr 0.000521 | running_time 0:59:43 | ETA 5:08:04
[INFO] Finetuning.py:205 > Train | Sample # 8128 | train_loss 0.5406 | train_acc 0.8385 | lr 0.000518 | running_time 0:59:45 | ETA 5:07:52
[INFO] Finetuning.py:205 > Train | Sample # 8136 | train_loss 0.4186 | train_acc 0.9375 | lr 0.000516 | running_time 0:59:47 | ETA 5:07:40
[INFO] Finetuning.py:205 > Train | Sample # 8144 | train_loss 0.4085 | train_acc 0.8802 | lr 0.000514 | running_time 0:59:49 | ETA 5:07:28
[INFO] Finetuning.py:205 > Train | Sample # 8152 | train_loss 0.5654 | train_acc 0.8438 | lr 0.000511 | running_time 0:59:51 | ETA 5:07:16
[INFO] Finetuning.py:205 > Train | Sample # 8160 | train_loss 0.4336 | train_acc 0.8828 | lr 0.000509 | running_time 0:59:53 | ETA 5:07:03
[INFO] Finetuning.py:205 > Train | Sample # 8168 | train_loss 0.5169 | train_acc 0.8151 | lr 0.000507 | running_time 0:59:55 | ETA 5:06:51
[INFO] Finetuning.py:205 > Train | Sample # 8176 | train_loss 0.4343 | train_acc 0.8516 | lr 0.000505 | running_time 0:59:56 | ETA 5:06:39
[INFO] Finetuning.py:205 > Train | Sample # 8184 | train_loss 0.4206 | train_acc 0.8776 | lr 0.000502 | running_time 0:59:58 | ETA 5:06:27
[INFO] Finetuning.py:205 > Train | Sample # 8192 | train_loss 0.6671 | train_acc 0.7708 | lr 0.000500 | running_time 1:00:00 | ETA 5:06:15
[INFO] Finetuning.py:205 > Train | Sample # 8200 | train_loss 0.4277 | train_acc 0.9062 | lr 0.000498 | running_time 1:00:02 | ETA 5:06:03
[INFO] Finetuning.py:215 > Test | Sample # 8200 | test_loss 1.5451 | test_acc 0.6597 | 
[INFO] Finetuning.py:205 > Train | Sample # 8208 | train_loss 0.4019 | train_acc 0.9010 | lr 0.000495 | running_time 1:00:27 | ETA 5:07:47
[INFO] Finetuning.py:205 > Train | Sample # 8216 | train_loss 0.5375 | train_acc 0.9036 | lr 0.000493 | running_time 1:00:28 | ETA 5:07:35
[INFO] Finetuning.py:205 > Train | Sample # 8224 | train_loss 0.6223 | train_acc 0.8151 | lr 0.000491 | running_time 1:00:30 | ETA 5:07:23
[INFO] Finetuning.py:205 > Train | Sample # 8232 | train_loss 0.6189 | train_acc 0.8438 | lr 0.000488 | running_time 1:00:32 | ETA 5:07:11
[INFO] Finetuning.py:205 > Train | Sample # 8240 | train_loss 0.5455 | train_acc 0.8854 | lr 0.000486 | running_time 1:00:34 | ETA 5:06:59
[INFO] Finetuning.py:205 > Train | Sample # 8248 | train_loss 0.4813 | train_acc 0.8229 | lr 0.000484 | running_time 1:00:36 | ETA 5:06:47
[INFO] Finetuning.py:205 > Train | Sample # 8256 | train_loss 0.4783 | train_acc 0.9089 | lr 0.000482 | running_time 1:00:38 | ETA 5:06:35
[INFO] Finetuning.py:205 > Train | Sample # 8264 | train_loss 0.4349 | train_acc 0.8776 | lr 0.000479 | running_time 1:00:39 | ETA 5:06:22
[INFO] Finetuning.py:205 > Train | Sample # 8272 | train_loss 0.6228 | train_acc 0.7839 | lr 0.000477 | running_time 1:00:41 | ETA 5:06:10
[INFO] Finetuning.py:205 > Train | Sample # 8280 | train_loss 0.4843 | train_acc 0.9010 | lr 0.000475 | running_time 1:00:43 | ETA 5:05:58
[INFO] Finetuning.py:205 > Train | Sample # 8288 | train_loss 0.3206 | train_acc 0.9375 | lr 0.000472 | running_time 1:00:45 | ETA 5:05:46
[INFO] Finetuning.py:205 > Train | Sample # 8296 | train_loss 0.4272 | train_acc 0.8854 | lr 0.000470 | running_time 1:00:47 | ETA 5:05:34
