Sun 25 Dec 2022 04:58:03 PM KST
NODELIST=vll1
MASTER_ADDR=vll1
conda 22.9.0
Python 3.8.11
Vit is used
[INFO] main.py:39 > Namespace(agem_batch=240, batchsize=16, data_dir='/local_datasets/puridiver/cifar100', dataset='cifar100', debug=False, distilling=True, eval_period=100, gpu_transform=True, imp_update_period=1, init_model=False, init_opt=False, log_path='results', lr=0.001, lr_length=10, lr_period=10, lr_step=0.95, m=10, memory_epoch=256, memory_size=2000, mir_cands=50, mode='Finetuning', model_name='vit', n=50, n_tasks=10, n_worker=0, note='[Finetuning]_T10_Adam_iblurry_cifar100_3epoch', num_gpus=1, online_iter=3.0, opt_name='adam', reg_coef=100, rnd_seed=1, sched_name='cos', temp_batchsize=None, topk=1, transforms=['cutmix', 'autoaug'], use_amp=True, workers_per_gpu=1)
[INFO] main.py:48 > Set the device (cuda)
[INFO] main.py:94 > Using train-transforms Compose(
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment(policy=AutoAugmentPolicy.CIFAR10, fill=None)
    ConvertImageDtype()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:104 > [1] Select a CIL method (Finetuning)
[Selected Model: vit
[INFO] main.py:110 > [2] Incrementally training 10 tasks

##################################################
# Task 0 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] Finetuning.py:205 > Train | Sample # 8 | train_loss 3.9235 | train_acc 0.1771 | lr 0.000402 | running_time 0:00:03 | ETA 5:33:57
[INFO] Finetuning.py:205 > Train | Sample # 4840 | train_loss nan | train_acc 0.0443 | lr 0.000122 | running_time 0:31:54 | ETA 4:57:43
[INFO] Finetuning.py:205 > Train | Sample # 4848 | train_loss nan | train_acc 0.1458 | lr 0.000119 | running_time 0:31:56 | ETA 4:57:25
[INFO] Finetuning.py:205 > Train | Sample # 4856 | train_loss nan | train_acc 0.0990 | lr 0.000116 | running_time 0:31:57 | ETA 4:57:06
[INFO] Finetuning.py:205 > Train | Sample # 4864 | train_loss nan | train_acc 0.0417 | lr 0.000113 | running_time 0:31:59 | ETA 4:56:49
[INFO] Finetuning.py:205 > Train | Sample # 4872 | train_loss nan | train_acc 0.1120 | lr 0.000110 | running_time 0:32:00 | ETA 4:56:31
[INFO] Finetuning.py:205 > Train | Sample # 4880 | train_loss nan | train_acc 0.1667 | lr 0.000108 | running_time 0:32:02 | ETA 4:56:13
[INFO] Finetuning.py:205 > Train | Sample # 4888 | train_loss nan | train_acc 0.0547 | lr 0.000105 | running_time 0:32:03 | ETA 4:55:55
[INFO] Finetuning.py:205 > Train | Sample # 4896 | train_loss nan | train_acc 0.1667 | lr 0.000102 | running_time 0:32:05 | ETA 4:55:37
[INFO] Finetuning.py:215 > Test | Sample # 4900 | test_loss nan | test_acc 0.0182 | 
[INFO] Finetuning.py:205 > Train | Sample # 4904 | train_loss nan | train_acc 0.1042 | lr 0.000099 | running_time 0:32:25 | ETA 4:58:12
[INFO] Finetuning.py:205 > Train | Sample # 4912 | train_loss nan | train_acc 0.0911 | lr 0.000096 | running_time 0:32:27 | ETA 4:57:54
[INFO] Finetuning.py:205 > Train | Sample # 4920 | train_loss nan | train_acc 0.0417 | lr 0.000094 | running_time 0:32:28 | ETA 4:57:36
[INFO] Finetuning.py:205 > Train | Sample # 4928 | train_loss nan | train_acc 0.2344 | lr 0.000091 | running_time 0:32:30 | ETA 4:57:18
[INFO] Finetuning.py:205 > Train | Sample # 4936 | train_loss nan | train_acc 0.0417 | lr 0.000088 | running_time 0:32:31 | ETA 4:57:00
[INFO] Finetuning.py:205 > Train | Sample # 4944 | train_loss nan | train_acc 0.0469 | lr 0.000086 | running_time 0:32:33 | ETA 4:56:42
[INFO] Finetuning.py:205 > Train | Sample # 4952 | train_loss nan | train_acc 0.1667 | lr 0.000083 | running_time 0:32:35 | ETA 4:56:24
[INFO] Finetuning.py:205 > Train | Sample # 4960 | train_loss nan | train_acc 0.0964 | lr 0.000081 | running_time 0:32:36 | ETA 4:56:07
[INFO] Finetuning.py:205 > Train | Sample # 4968 | train_loss nan | train_acc 0.0495 | lr 0.000078 | running_time 0:32:38 | ETA 4:55:49
[INFO] Finetuning.py:205 > Train | Sample # 4976 | train_loss nan | train_acc 0.0521 | lr 0.000076 | running_time 0:32:39 | ETA 4:55:32
[INFO] Finetuning.py:205 > Train | Sample # 4984 | train_loss nan | train_acc 0.0469 | lr 0.000073 | running_time 0:32:41 | ETA 4:55:15
[INFO] Finetuning.py:205 > Train | Sample # 4992 | train_loss nan | train_acc 0.2266 | lr 0.000071 | running_time 0:32:42 | ETA 4:54:57
[INFO] Finetuning.py:205 > Train | Sample # 5000 | train_loss nan | train_acc 0.1120 | lr 0.000069 | running_time 0:32:44 | ETA 4:54:40
[INFO] Finetuning.py:215 > Test | Sample # 5000 | test_loss nan | test_acc 0.0182 | 
[INFO] Finetuning.py:215 > Test | Sample # 5000 | test_loss nan | test_acc 0.0182 | 
[INFO] main.py:147 > [2-4] Update the information for the current task
[INFO] main.py:151 > [2-5] Report task result

##################################################
# Task 1 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] Finetuning.py:205 > Train | Sample # 5008 | train_loss nan | train_acc 0.0286 | lr 0.000066 | running_time 0:33:23 | ETA 4:59:58
[INFO] Finetuning.py:205 > Train | Sample # 5016 | train_loss nan | train_acc 0.0339 | lr 0.000064 | running_time 0:33:24 | ETA 4:59:41
[INFO] Finetuning.py:205 > Train | Sample # 5024 | train_loss nan | train_acc 0.0547 | lr 0.000062 | running_time 0:33:26 | ETA 4:59:23
[INFO] Finetuning.py:205 > Train | Sample # 5032 | train_loss nan | train_acc 0.0443 | lr 0.000060 | running_time 0:33:28 | ETA 4:59:05
[INFO] Finetuning.py:205 > Train | Sample # 5040 | train_loss nan | train_acc 0.0443 | lr 0.000058 | running_time 0:33:29 | ETA 4:58:47
[INFO] Finetuning.py:205 > Train | Sample # 5048 | train_loss nan | train_acc 0.0339 | lr 0.000055 | running_time 0:33:31 | ETA 4:58:30
[INFO] Finetuning.py:205 > Train | Sample # 5056 | train_loss nan | train_acc 0.0443 | lr 0.000053 | running_time 0:33:32 | ETA 4:58:12
[INFO] Finetuning.py:205 > Train | Sample # 5064 | train_loss nan | train_acc 0.0365 | lr 0.000051 | running_time 0:33:34 | ETA 4:57:55
[INFO] Finetuning.py:205 > Train | Sample # 5072 | train_loss nan | train_acc 0.0417 | lr 0.000049 | running_time 0:33:35 | ETA 4:57:37
[INFO] Finetuning.py:205 > Train | Sample # 5080 | train_loss nan | train_acc 0.0312 | lr 0.000047 | running_time 0:33:37 | ETA 4:57:19
[INFO] Finetuning.py:205 > Train | Sample # 5088 | train_loss nan | train_acc 0.0495 | lr 0.000045 | running_time 0:33:39 | ETA 4:57:02
[INFO] Finetuning.py:205 > Train | Sample # 5096 | train_loss nan | train_acc 0.0339 | lr 0.000043 | running_time 0:33:40 | ETA 4:56:44
[INFO] Finetuning.py:215 > Test | Sample # 5100 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5104 | train_loss nan | train_acc 0.0365 | lr 0.000042 | running_time 0:34:02 | ETA 4:59:26
[INFO] Finetuning.py:205 > Train | Sample # 5112 | train_loss nan | train_acc 0.0391 | lr 0.000040 | running_time 0:34:04 | ETA 4:59:09
[INFO] Finetuning.py:205 > Train | Sample # 5120 | train_loss nan | train_acc 0.0312 | lr 0.000038 | running_time 0:34:05 | ETA 4:58:51
[INFO] Finetuning.py:205 > Train | Sample # 5128 | train_loss nan | train_acc 0.0443 | lr 0.000036 | running_time 0:34:07 | ETA 4:58:34
[INFO] Finetuning.py:205 > Train | Sample # 5136 | train_loss nan | train_acc 0.0391 | lr 0.000035 | running_time 0:34:08 | ETA 4:58:16
[INFO] Finetuning.py:205 > Train | Sample # 5144 | train_loss nan | train_acc 0.0495 | lr 0.000033 | running_time 0:34:10 | ETA 4:57:59
[INFO] Finetuning.py:205 > Train | Sample # 5152 | train_loss nan | train_acc 0.0469 | lr 0.000031 | running_time 0:34:11 | ETA 4:57:42
[INFO] Finetuning.py:205 > Train | Sample # 5160 | train_loss nan | train_acc 0.0391 | lr 0.000030 | running_time 0:34:13 | ETA 4:57:24
[INFO] Finetuning.py:205 > Train | Sample # 5168 | train_loss nan | train_acc 0.0495 | lr 0.000028 | running_time 0:34:15 | ETA 4:57:07
[INFO] Finetuning.py:205 > Train | Sample # 5176 | train_loss nan | train_acc 0.0417 | lr 0.000027 | running_time 0:34:16 | ETA 4:56:50
[INFO] Finetuning.py:205 > Train | Sample # 5184 | train_loss nan | train_acc 0.0469 | lr 0.000025 | running_time 0:34:18 | ETA 4:56:33
[INFO] Finetuning.py:205 > Train | Sample # 5192 | train_loss nan | train_acc 0.0443 | lr 0.000024 | running_time 0:34:19 | ETA 4:56:16
[INFO] Finetuning.py:205 > Train | Sample # 5200 | train_loss nan | train_acc 0.0417 | lr 0.000022 | running_time 0:34:21 | ETA 4:55:58
[INFO] Finetuning.py:215 > Test | Sample # 5200 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5208 | train_loss nan | train_acc 0.0625 | lr 0.000021 | running_time 0:34:43 | ETA 4:58:37
[INFO] Finetuning.py:205 > Train | Sample # 5216 | train_loss nan | train_acc 0.0286 | lr 0.000020 | running_time 0:34:44 | ETA 4:58:19
[INFO] Finetuning.py:205 > Train | Sample # 5224 | train_loss nan | train_acc 0.0469 | lr 0.000018 | running_time 0:34:46 | ETA 4:58:02
[INFO] Finetuning.py:205 > Train | Sample # 5232 | train_loss nan | train_acc 0.0443 | lr 0.000017 | running_time 0:34:47 | ETA 4:57:45
[INFO] Finetuning.py:205 > Train | Sample # 5240 | train_loss nan | train_acc 0.0495 | lr 0.000016 | running_time 0:34:49 | ETA 4:57:28
[INFO] Finetuning.py:205 > Train | Sample # 5248 | train_loss nan | train_acc 0.0417 | lr 0.000015 | running_time 0:34:51 | ETA 4:57:11
[INFO] Finetuning.py:205 > Train | Sample # 5256 | train_loss nan | train_acc 0.0417 | lr 0.000014 | running_time 0:34:52 | ETA 4:56:54
[INFO] Finetuning.py:205 > Train | Sample # 5264 | train_loss nan | train_acc 0.0573 | lr 0.000013 | running_time 0:34:54 | ETA 4:56:37
[INFO] Finetuning.py:205 > Train | Sample # 5272 | train_loss nan | train_acc 0.0339 | lr 0.000012 | running_time 0:34:55 | ETA 4:56:20
[INFO] Finetuning.py:205 > Train | Sample # 5280 | train_loss nan | train_acc 0.0312 | lr 0.000011 | running_time 0:34:57 | ETA 4:56:03
[INFO] Finetuning.py:205 > Train | Sample # 5288 | train_loss nan | train_acc 0.0521 | lr 0.000010 | running_time 0:34:58 | ETA 4:55:47
[INFO] Finetuning.py:205 > Train | Sample # 5296 | train_loss nan | train_acc 0.0495 | lr 0.000009 | running_time 0:35:00 | ETA 4:55:30
[INFO] Finetuning.py:215 > Test | Sample # 5300 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5304 | train_loss nan | train_acc 0.0391 | lr 0.000008 | running_time 0:35:22 | ETA 4:58:05
[INFO] Finetuning.py:205 > Train | Sample # 5312 | train_loss nan | train_acc 0.0521 | lr 0.000007 | running_time 0:35:23 | ETA 4:57:48
[INFO] Finetuning.py:205 > Train | Sample # 5320 | train_loss nan | train_acc 0.0391 | lr 0.000007 | running_time 0:35:25 | ETA 4:57:31
[INFO] Finetuning.py:205 > Train | Sample # 5328 | train_loss nan | train_acc 0.0365 | lr 0.000006 | running_time 0:35:27 | ETA 4:57:14
[INFO] Finetuning.py:205 > Train | Sample # 5336 | train_loss nan | train_acc 0.0260 | lr 0.000005 | running_time 0:35:28 | ETA 4:56:57
[INFO] Finetuning.py:205 > Train | Sample # 5344 | train_loss nan | train_acc 0.0286 | lr 0.000005 | running_time 0:35:30 | ETA 4:56:40
[INFO] Finetuning.py:205 > Train | Sample # 5352 | train_loss nan | train_acc 0.0286 | lr 0.000004 | running_time 0:35:31 | ETA 4:56:24
[INFO] Finetuning.py:205 > Train | Sample # 5360 | train_loss nan | train_acc 0.0312 | lr 0.000003 | running_time 0:35:33 | ETA 4:56:07
[INFO] Finetuning.py:205 > Train | Sample # 5368 | train_loss nan | train_acc 0.0339 | lr 0.000003 | running_time 0:35:34 | ETA 4:55:51
[INFO] Finetuning.py:205 > Train | Sample # 5376 | train_loss nan | train_acc 0.0312 | lr 0.000002 | running_time 0:35:36 | ETA 4:55:34
[INFO] Finetuning.py:205 > Train | Sample # 5384 | train_loss nan | train_acc 0.0547 | lr 0.000002 | running_time 0:35:38 | ETA 4:55:17
[INFO] Finetuning.py:205 > Train | Sample # 5392 | train_loss nan | train_acc 0.0312 | lr 0.000002 | running_time 0:35:39 | ETA 4:55:01
[INFO] Finetuning.py:205 > Train | Sample # 5400 | train_loss nan | train_acc 0.0443 | lr 0.000001 | running_time 0:35:41 | ETA 4:54:44
[INFO] Finetuning.py:215 > Test | Sample # 5400 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5408 | train_loss nan | train_acc 0.0365 | lr 0.000001 | running_time 0:36:03 | ETA 4:57:16
[INFO] Finetuning.py:205 > Train | Sample # 5416 | train_loss nan | train_acc 0.0599 | lr 0.000001 | running_time 0:36:04 | ETA 4:56:59
[INFO] Finetuning.py:205 > Train | Sample # 5424 | train_loss nan | train_acc 0.0469 | lr 0.000000 | running_time 0:36:06 | ETA 4:56:43
[INFO] Finetuning.py:205 > Train | Sample # 5432 | train_loss nan | train_acc 0.0521 | lr 0.000000 | running_time 0:36:07 | ETA 4:56:26
[INFO] Finetuning.py:205 > Train | Sample # 5440 | train_loss nan | train_acc 0.0391 | lr 0.000000 | running_time 0:36:09 | ETA 4:56:10
[INFO] Finetuning.py:205 > Train | Sample # 5448 | train_loss nan | train_acc 0.0391 | lr 0.000000 | running_time 0:36:11 | ETA 4:55:53
[INFO] Finetuning.py:205 > Train | Sample # 5456 | train_loss nan | train_acc 0.0417 | lr 0.000000 | running_time 0:36:12 | ETA 4:55:37
[INFO] Finetuning.py:205 > Train | Sample # 5464 | train_loss nan | train_acc 0.0339 | lr 0.001000 | running_time 0:36:14 | ETA 4:55:21
[INFO] Finetuning.py:205 > Train | Sample # 5472 | train_loss nan | train_acc 0.0234 | lr 0.001000 | running_time 0:36:15 | ETA 4:55:04
[INFO] Finetuning.py:205 > Train | Sample # 5480 | train_loss nan | train_acc 0.0234 | lr 0.001000 | running_time 0:36:17 | ETA 4:54:48
[INFO] Finetuning.py:205 > Train | Sample # 5488 | train_loss nan | train_acc 0.0234 | lr 0.001000 | running_time 0:36:18 | ETA 4:54:32
[INFO] Finetuning.py:205 > Train | Sample # 5496 | train_loss nan | train_acc 0.0312 | lr 0.001000 | running_time 0:36:20 | ETA 4:54:16
[INFO] Finetuning.py:215 > Test | Sample # 5500 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5504 | train_loss nan | train_acc 0.0339 | lr 0.001000 | running_time 0:36:42 | ETA 4:56:44
[INFO] Finetuning.py:205 > Train | Sample # 5512 | train_loss nan | train_acc 0.0312 | lr 0.001000 | running_time 0:36:43 | ETA 4:56:28
[INFO] Finetuning.py:205 > Train | Sample # 5520 | train_loss nan | train_acc 0.0286 | lr 0.001000 | running_time 0:36:45 | ETA 4:56:12
[INFO] Finetuning.py:205 > Train | Sample # 5528 | train_loss nan | train_acc 0.0260 | lr 0.001000 | running_time 0:36:47 | ETA 4:55:55
[INFO] Finetuning.py:205 > Train | Sample # 5536 | train_loss nan | train_acc 0.0417 | lr 0.001000 | running_time 0:36:48 | ETA 4:55:39
[INFO] Finetuning.py:205 > Train | Sample # 5544 | train_loss nan | train_acc 0.0286 | lr 0.000999 | running_time 0:36:50 | ETA 4:55:23
[INFO] Finetuning.py:205 > Train | Sample # 5552 | train_loss nan | train_acc 0.0495 | lr 0.000999 | running_time 0:36:51 | ETA 4:55:07
[INFO] Finetuning.py:205 > Train | Sample # 5560 | train_loss nan | train_acc 0.0208 | lr 0.000999 | running_time 0:36:53 | ETA 4:54:50
[INFO] Finetuning.py:205 > Train | Sample # 5568 | train_loss nan | train_acc 0.0365 | lr 0.000999 | running_time 0:36:54 | ETA 4:54:34
[INFO] Finetuning.py:205 > Train | Sample # 5576 | train_loss nan | train_acc 0.0260 | lr 0.000999 | running_time 0:36:56 | ETA 4:54:18
[INFO] Finetuning.py:205 > Train | Sample # 5584 | train_loss nan | train_acc 0.0286 | lr 0.000999 | running_time 0:36:58 | ETA 4:54:02
[INFO] Finetuning.py:205 > Train | Sample # 5592 | train_loss nan | train_acc 0.0469 | lr 0.000999 | running_time 0:36:59 | ETA 4:53:46
[INFO] Finetuning.py:205 > Train | Sample # 5600 | train_loss nan | train_acc 0.0495 | lr 0.000998 | running_time 0:37:01 | ETA 4:53:30
[INFO] Finetuning.py:215 > Test | Sample # 5600 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5608 | train_loss nan | train_acc 0.0417 | lr 0.000998 | running_time 0:37:23 | ETA 4:55:56
[INFO] Finetuning.py:205 > Train | Sample # 5616 | train_loss nan | train_acc 0.0365 | lr 0.000998 | running_time 0:37:24 | ETA 4:55:39
[INFO] Finetuning.py:205 > Train | Sample # 5624 | train_loss nan | train_acc 0.0260 | lr 0.000998 | running_time 0:37:26 | ETA 4:55:23
[INFO] Finetuning.py:205 > Train | Sample # 5632 | train_loss nan | train_acc 0.0495 | lr 0.000998 | running_time 0:37:27 | ETA 4:55:07
[INFO] Finetuning.py:205 > Train | Sample # 5640 | train_loss nan | train_acc 0.0599 | lr 0.000997 | running_time 0:37:29 | ETA 4:54:51
[INFO] Finetuning.py:205 > Train | Sample # 5648 | train_loss nan | train_acc 0.0495 | lr 0.000997 | running_time 0:37:30 | ETA 4:54:35
[INFO] Finetuning.py:205 > Train | Sample # 5656 | train_loss nan | train_acc 0.0443 | lr 0.000997 | running_time 0:37:32 | ETA 4:54:20
[INFO] Finetuning.py:205 > Train | Sample # 5664 | train_loss nan | train_acc 0.0521 | lr 0.000997 | running_time 0:37:34 | ETA 4:54:04
[INFO] Finetuning.py:205 > Train | Sample # 5672 | train_loss nan | train_acc 0.0443 | lr 0.000996 | running_time 0:37:35 | ETA 4:53:48
[INFO] Finetuning.py:205 > Train | Sample # 5680 | train_loss nan | train_acc 0.0234 | lr 0.000996 | running_time 0:37:37 | ETA 4:53:32
[INFO] Finetuning.py:205 > Train | Sample # 5688 | train_loss nan | train_acc 0.0312 | lr 0.000996 | running_time 0:37:38 | ETA 4:53:16
[INFO] Finetuning.py:205 > Train | Sample # 5696 | train_loss nan | train_acc 0.0339 | lr 0.000995 | running_time 0:37:40 | ETA 4:53:00
[INFO] Finetuning.py:215 > Test | Sample # 5700 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5704 | train_loss nan | train_acc 0.0286 | lr 0.000995 | running_time 0:38:02 | ETA 4:55:23
[INFO] Finetuning.py:205 > Train | Sample # 5712 | train_loss nan | train_acc 0.0391 | lr 0.000995 | running_time 0:38:03 | ETA 4:55:07
[INFO] Finetuning.py:205 > Train | Sample # 5720 | train_loss nan | train_acc 0.0391 | lr 0.000994 | running_time 0:38:05 | ETA 4:54:51
[INFO] Finetuning.py:205 > Train | Sample # 5728 | train_loss nan | train_acc 0.0208 | lr 0.000994 | running_time 0:38:06 | ETA 4:54:36
[INFO] Finetuning.py:205 > Train | Sample # 5736 | train_loss nan | train_acc 0.0260 | lr 0.000994 | running_time 0:38:08 | ETA 4:54:20
[INFO] Finetuning.py:205 > Train | Sample # 5744 | train_loss nan | train_acc 0.0339 | lr 0.000993 | running_time 0:38:10 | ETA 4:54:04
[INFO] Finetuning.py:205 > Train | Sample # 5752 | train_loss nan | train_acc 0.0417 | lr 0.000993 | running_time 0:38:11 | ETA 4:53:49
[INFO] Finetuning.py:205 > Train | Sample # 5760 | train_loss nan | train_acc 0.0260 | lr 0.000993 | running_time 0:38:13 | ETA 4:53:33
[INFO] Finetuning.py:205 > Train | Sample # 5768 | train_loss nan | train_acc 0.0365 | lr 0.000992 | running_time 0:38:14 | ETA 4:53:17
[INFO] Finetuning.py:205 > Train | Sample # 5776 | train_loss nan | train_acc 0.0365 | lr 0.000992 | running_time 0:38:16 | ETA 4:53:02
[INFO] Finetuning.py:205 > Train | Sample # 5784 | train_loss nan | train_acc 0.0365 | lr 0.000991 | running_time 0:38:17 | ETA 4:52:46
[INFO] Finetuning.py:205 > Train | Sample # 5792 | train_loss nan | train_acc 0.0417 | lr 0.000991 | running_time 0:38:19 | ETA 4:52:31
[INFO] Finetuning.py:205 > Train | Sample # 5800 | train_loss nan | train_acc 0.0547 | lr 0.000991 | running_time 0:38:21 | ETA 4:52:15
[INFO] Finetuning.py:215 > Test | Sample # 5800 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5808 | train_loss nan | train_acc 0.0339 | lr 0.000990 | running_time 0:38:43 | ETA 4:54:35
[INFO] Finetuning.py:205 > Train | Sample # 5816 | train_loss nan | train_acc 0.0417 | lr 0.000990 | running_time 0:38:44 | ETA 4:54:19
[INFO] Finetuning.py:205 > Train | Sample # 5824 | train_loss nan | train_acc 0.0260 | lr 0.000989 | running_time 0:38:46 | ETA 4:54:04
[INFO] Finetuning.py:205 > Train | Sample # 5832 | train_loss nan | train_acc 0.0521 | lr 0.000989 | running_time 0:38:47 | ETA 4:53:48
[INFO] Finetuning.py:205 > Train | Sample # 5840 | train_loss nan | train_acc 0.0417 | lr 0.000988 | running_time 0:38:49 | ETA 4:53:33
[INFO] Finetuning.py:205 > Train | Sample # 5848 | train_loss nan | train_acc 0.0417 | lr 0.000988 | running_time 0:38:50 | ETA 4:53:17
[INFO] Finetuning.py:205 > Train | Sample # 5856 | train_loss nan | train_acc 0.0417 | lr 0.000987 | running_time 0:38:52 | ETA 4:53:02
[INFO] Finetuning.py:205 > Train | Sample # 5864 | train_loss nan | train_acc 0.0391 | lr 0.000987 | running_time 0:38:53 | ETA 4:52:46
[INFO] Finetuning.py:205 > Train | Sample # 5872 | train_loss nan | train_acc 0.0234 | lr 0.000986 | running_time 0:38:55 | ETA 4:52:31
[INFO] Finetuning.py:205 > Train | Sample # 5880 | train_loss nan | train_acc 0.0417 | lr 0.000986 | running_time 0:38:57 | ETA 4:52:15
[INFO] Finetuning.py:205 > Train | Sample # 5888 | train_loss nan | train_acc 0.0208 | lr 0.000985 | running_time 0:38:58 | ETA 4:52:00
[INFO] Finetuning.py:205 > Train | Sample # 5896 | train_loss nan | train_acc 0.0339 | lr 0.000984 | running_time 0:39:00 | ETA 4:51:45
[INFO] Finetuning.py:215 > Test | Sample # 5900 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 5904 | train_loss nan | train_acc 0.0208 | lr 0.000984 | running_time 0:39:22 | ETA 4:54:02
[INFO] Finetuning.py:205 > Train | Sample # 5912 | train_loss nan | train_acc 0.0234 | lr 0.000983 | running_time 0:39:23 | ETA 4:53:47
[INFO] Finetuning.py:205 > Train | Sample # 5920 | train_loss nan | train_acc 0.0156 | lr 0.000983 | running_time 0:39:25 | ETA 4:53:31
[INFO] Finetuning.py:205 > Train | Sample # 5928 | train_loss nan | train_acc 0.0417 | lr 0.000982 | running_time 0:39:26 | ETA 4:53:16
[INFO] Finetuning.py:205 > Train | Sample # 5936 | train_loss nan | train_acc 0.0417 | lr 0.000981 | running_time 0:39:28 | ETA 4:53:01
[INFO] Finetuning.py:205 > Train | Sample # 5944 | train_loss nan | train_acc 0.0469 | lr 0.000981 | running_time 0:39:29 | ETA 4:52:45
[INFO] Finetuning.py:205 > Train | Sample # 5952 | train_loss nan | train_acc 0.0182 | lr 0.000980 | running_time 0:39:31 | ETA 4:52:30
[INFO] Finetuning.py:205 > Train | Sample # 5960 | train_loss nan | train_acc 0.0260 | lr 0.000980 | running_time 0:39:33 | ETA 4:52:15
[INFO] Finetuning.py:205 > Train | Sample # 5968 | train_loss nan | train_acc 0.0443 | lr 0.000979 | running_time 0:39:34 | ETA 4:52:00
[INFO] Finetuning.py:205 > Train | Sample # 5976 | train_loss nan | train_acc 0.0417 | lr 0.000978 | running_time 0:39:36 | ETA 4:51:45
[INFO] Finetuning.py:205 > Train | Sample # 5984 | train_loss nan | train_acc 0.0443 | lr 0.000978 | running_time 0:39:37 | ETA 4:51:30
[INFO] Finetuning.py:205 > Train | Sample # 5992 | train_loss nan | train_acc 0.0312 | lr 0.000977 | running_time 0:39:39 | ETA 4:51:15
[INFO] Finetuning.py:205 > Train | Sample # 6000 | train_loss nan | train_acc 0.0417 | lr 0.000976 | running_time 0:39:40 | ETA 4:51:00
[INFO] Finetuning.py:215 > Test | Sample # 6000 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 6008 | train_loss nan | train_acc 0.0312 | lr 0.000975 | running_time 0:40:02 | ETA 4:53:14
[INFO] Finetuning.py:205 > Train | Sample # 6016 | train_loss nan | train_acc 0.0312 | lr 0.000975 | running_time 0:40:04 | ETA 4:52:59
[INFO] Finetuning.py:205 > Train | Sample # 6024 | train_loss nan | train_acc 0.0286 | lr 0.000974 | running_time 0:40:05 | ETA 4:52:43
[INFO] Finetuning.py:205 > Train | Sample # 6032 | train_loss nan | train_acc 0.0130 | lr 0.000973 | running_time 0:40:07 | ETA 4:52:28
[INFO] Finetuning.py:205 > Train | Sample # 6040 | train_loss nan | train_acc 0.0339 | lr 0.000973 | running_time 0:40:09 | ETA 4:52:13
[INFO] Finetuning.py:205 > Train | Sample # 6048 | train_loss nan | train_acc 0.0443 | lr 0.000972 | running_time 0:40:10 | ETA 4:51:58
[INFO] Finetuning.py:205 > Train | Sample # 6056 | train_loss nan | train_acc 0.0339 | lr 0.000971 | running_time 0:40:12 | ETA 4:51:44
[INFO] Finetuning.py:205 > Train | Sample # 6064 | train_loss nan | train_acc 0.0365 | lr 0.000970 | running_time 0:40:13 | ETA 4:51:29
[INFO] Finetuning.py:205 > Train | Sample # 6072 | train_loss nan | train_acc 0.0417 | lr 0.000969 | running_time 0:40:15 | ETA 4:51:14
[INFO] Finetuning.py:205 > Train | Sample # 6080 | train_loss nan | train_acc 0.0365 | lr 0.000969 | running_time 0:40:16 | ETA 4:50:59
[INFO] Finetuning.py:205 > Train | Sample # 6088 | train_loss nan | train_acc 0.0260 | lr 0.000968 | running_time 0:40:18 | ETA 4:50:44
[INFO] Finetuning.py:205 > Train | Sample # 6096 | train_loss nan | train_acc 0.0391 | lr 0.000967 | running_time 0:40:20 | ETA 4:50:29
[INFO] Finetuning.py:215 > Test | Sample # 6100 | test_loss nan | test_acc 0.0167 | 
[INFO] Finetuning.py:205 > Train | Sample # 6104 | train_loss nan | train_acc 0.0260 | lr 0.000966 | running_time 0:40:42 | ETA 4:52:41
[INFO] Finetuning.py:205 > Train | Sample # 6112 | train_loss nan | train_acc 0.0260 | lr 0.000965 | running_time 0:40:43 | ETA 4:52:26
[INFO] Finetuning.py:205 > Train | Sample # 6120 | train_loss nan | train_acc 0.0469 | lr 0.000965 | running_time 0:40:45 | ETA 4:52:11
[INFO] Finetuning.py:205 > Train | Sample # 6128 | train_loss nan | train_acc 0.0208 | lr 0.000964 | running_time 0:40:46 | ETA 4:51:56
[INFO] Finetuning.py:205 > Train | Sample # 6136 | train_loss nan | train_acc 0.0365 | lr 0.000963 | running_time 0:40:48 | ETA 4:51:41
